기준,BUDAT_NM,날짜1,날짜2,날짜수식전환,월주,주,요일,월,COURSE_CD,local_code,PK_CUST_CD,CUST_NM,지역,주소,구,X,Y,ITEM_CD,ITEM_NM,QCT_NO,STD_PACK_QTY,총량,BOX,낱개,TRP_TYP,TRP_CUST_CD,수제구분,CBM
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-66,1002220,솔약국,서울,서울 강북구 미아동 1354-5 벽산라이프파크아파트상가 312,강북구,127.0112028,37.62013582,5000012,부채표쌍화탕 100ML,K042,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-66,1002220,솔약국,서울,서울 강북구 미아동 1354-5 벽산라이프파크아파트상가 312,강북구,127.0112028,37.62013582,5001796,부채표가을생강쌍화 100ml,K035,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-281,1002481,금창약국,서울,"서울 동대문구 약령시로 3 (제기동, 1층)",동대문,127.0301201,37.58279826,5000004,까스활명수큐액 75ML(50),K096,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-63,1002489,새현대약국,서울,서울 강북구 수유5동 435-18,강북구,127.0216034,37.63606562,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-238,1002555,백조약국,서울,서울 노원구 공릉2동 420-2,노원구,127.0791392,37.62717201,5000012,부채표쌍화탕 100ML,K042,100,300,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-238,1002555,백조약국,서울,서울 노원구 공릉2동 420-2,노원구,127.0791392,37.62717201,5000039,부채표쌍화천 100ML,K129,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-238,1002555,백조약국,서울,서울 노원구 공릉2동 420-2,노원구,127.0791392,37.62717201,5001796,부채표가을생강쌍화 100ml,K035,100,300,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-73,1002561,우정약국,서울,서울 강북구 수유동 605-444,강북구,127.0168712,37.62968037,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-251,1002615,우성약국,서울,서울 노원구 상계동 456-16 우광상가 1/4,노원구,127.0664078,37.66421361,5000004,까스활명수큐액 75ML(50),K096,120,1200,10,0,Y,고려택배,X,0.27
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-67,1002669,송도약국,서울,서울 강북구 수유3동 191-23,강북구,127.0256383,37.6384734,5000012,부채표쌍화탕 100ML,K042,100,1000,10,0,Y,고려택배,X,0.27
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-67,1002669,송도약국,서울,서울 강북구 수유3동 191-23,강북구,127.0256383,37.6384734,5000039,부채표쌍화천 100ML,K129,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-652,1002685,은혜약국,서울,서울 중랑구 망우동 461-1,중랑구,127.0993594,37.59572522,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,가평-2,1002853,굿모닝약국,경기,경기 가평군 외서면 청평리 465-11,가평군,127.4076594,37.8112458,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양주-2,1002985,리치마트약국,경기,경기 양주시 덕계동 694-9,양주시,127.0447313,37.81734946,5000004,까스활명수큐액 75ML(50),K096,120,240,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-263,1003082,행복한약국,서울,서울 노원구 공릉동 408-4 3층 303,노원구,127.078869,37.62643423,5000070,비타천플러스 100ML,K080,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-16,1003227,설약국,경기,경기 의정부시 민락동 700-3 1층,의정부,127.0933404,37.74040498,5000004,까스활명수큐액 75ML(50),K096,120,720,6,0,Y,고려택배,X,0.162
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-30,1003322,세민약국,경기,경기 남양주시 퇴계원면 퇴계원로 51,남양주,127.1418127,37.65144701,5000039,부채표쌍화천 100ML,K129,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-293,1003420,우진당약국,서울,서울 동대문구 전농동 35-4,동대문,127.0582226,37.57816531,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-244,1003992,성심약국,서울,서울 노원구 월계동 929 현대A주상가 122,노원구,127.0625558,37.6185441,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양주-4,1007669,모범약국,경기,"경기 양주시 평화로 1420, 102호 103호(덕계동)",양주시,127.0462571,37.81768909,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양주-4,1007669,모범약국,경기,"경기 양주시 평화로 1420, 102호 103호(덕계동)",양주시,127.0462571,37.81768909,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-34,1008142,온누리양지약국,경기,경기 남양주시 오남읍 양지 95-5,남양주,127.2036727,37.69767746,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-459,1008173,화성약국,서울,서울 성북구 하월곡동 76-3,성북구,127.0358647,37.60857586,5000039,부채표쌍화천 100ML,K129,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-437,1008191,동성온누리약국,서울,"서울 성북구 안암로동 105, 1층(안암동5가)",성북구,127.0254309,37.5804315,5000004,까스활명수큐액 75ML(50),K096,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-437,1008191,동성온누리약국,서울,"서울 성북구 안암로동 105, 1층(안암동5가)",성북구,127.0254309,37.5804315,5000012,부채표쌍화탕 100ML,K042,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-239,1008658,보윤약국,서울,"서울 노원구 동일로192길 20, 1층(공릉동)",노원구,127.0742533,37.62589311,5000012,부채표쌍화탕 100ML,K042,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-239,1008658,보윤약국,서울,"서울 노원구 동일로192길 20, 1층(공릉동)",노원구,127.0742533,37.62589311,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-290,1008907,신한약국,서울,서울 동대문구 장안동 311-4,동대문,127.0722795,37.57545836,5000004,까스활명수큐액 75ML(50),K096,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-240,1008914,삼호성심약국,서울,서울 노원구 월계동 13 삼호APT상가3층309,노원구,127.0653893,37.62458138,5000004,까스활명수큐액 75ML(50),K096,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-240,1008914,삼호성심약국,서울,서울 노원구 월계동 13 삼호APT상가3층309,노원구,127.0653893,37.62458138,5000012,부채표쌍화탕 100ML,K042,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-264,1008941,황인재약국,서울,서울 노원구 월계동 600 (주공상가1단지101),노원구,127.0559583,37.62919405,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-9,1008942,누가온누리약국,경기,"경기 의정부시 비우로 90-1, 1층(녹양동)",의정부,127.0368388,37.75816653,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-275,1008961,태양약국,서울,서울 도봉구 쌍문동 88-144,도봉구,127.0342954,37.64865707,5000004,까스활명수큐액 75ML(50),K096,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-275,1008961,태양약국,서울,서울 도봉구 쌍문동 88-144,도봉구,127.0342954,37.64865707,5000012,부채표쌍화탕 100ML,K042,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-275,1008961,태양약국,서울,서울 도봉구 쌍문동 88-144,도봉구,127.0342954,37.64865707,5000070,비타천플러스 100ML,K080,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,동두천-3,1008975,종근당약국,경기,경기 동두천시 중앙로 274 (생연동),동두천,127.0543201,37.90599813,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-43,1008993,정화약국,경기,경기 남양주시 와부읍 도곡리 981,남양주,127.2206667,37.57984316,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-266,1009101,건강제일녹십자약국,서울,서울 도봉구 쌍문동 723 신원주상복합2차상가 103,도봉구,127.0357719,37.65830334,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-226,1009124,21C상계약국,서울,서울 노원구 상계동 649-3,노원구,127.0576206,37.66666371,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-286,1009141,새이화약국,서울,서울 동대문구 장안동 308-1,동대문,127.0721487,37.57284556,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-286,1009141,새이화약국,서울,서울 동대문구 장안동 308-1,동대문,127.0721487,37.57284556,5000012,부채표쌍화탕 100ML,K042,100,300,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-286,1009141,새이화약국,서울,서울 동대문구 장안동 308-1,동대문,127.0721487,37.57284556,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,연천-5,1009155,학담약국,경기,경기 연천군 창산면 초성리 214-5,연천군,127.0268198,38.08507414,5000012,부채표쌍화탕 100ML,K042,100,100,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-60,1009182,부부약국,서울,서울 강북구 미아동 49-165  1층,강북구,127.0350878,37.61196429,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-2,1009195,365종로온누리약국,경기,경기 남양주시 진접읍 해밀예당1로 221 (금곡리) 1층 101호(지안빌딩),남양주,127.2027258,37.7206513,5002173,황제골드 100ML,K013,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-261,1009216,한빛약국,서울,서울 노원구 월계동 320-11 사슴APT상가 107,노원구,127.0596597,37.63172039,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-260,1009221,하니약국,서울,서울 노원구 공릉동 323-12,노원구,127.0715058,37.62790611,5000012,부채표쌍화탕 100ML,K042,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-260,1009221,하니약국,서울,서울 노원구 공릉동 323-12,노원구,127.0715058,37.62790611,5001928,미인활명수액 75mL,K002,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-30,1009245,카톨릭성모약국,경기,경기 의정부시 금오동 88-9,의정부,127.0783151,37.75728445,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-248,1009247,열린온누리약국,서울,"서울 노원구 공릉로 173 (공릉동, 메디홈즈빌딩1층)",노원구,127.0797058,37.62531416,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양주-3,1009262,메디슨약국,경기,"경기 양주시 옥정로 214, 1층 109호(옥정동, 피오피타워)",양주시,127.0921185,37.82069055,5000004,까스활명수큐액 75ML(50),K096,120,240,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-18,1009311,성신약국,경기,경기 의정부시 호원동 418 외1필지1층 103호,의정부,127.0491225,37.72642819,5000012,부채표쌍화탕 100ML,K042,100,1000,10,0,Y,고려택배,X,0.27
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,포천-10,1010167,솔약국,경기,"경기 포천시 왕방로 130, 1동 103층 104호(신읍동)",포천시,127.1925367,37.89497488,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,포천-4,1010670,늘푸른약국,경기,경기 포천시 신읍동 42-1 104,포천시,127.2035361,37.89804157,5000039,부채표쌍화천 100ML,K129,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-20,1010883,센트럴약국,경기,"경기 의정부시 시민로 80 (의정부동, 센트럴타워에이동117호)",의정부,127.0440933,37.73797728,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-74,1011112,웰빙메디칼약국,서울,서울 강북구 미아동 304-3 태근빌딩 1층,강북구,127.0261441,37.62540286,5001368,활명수 75ML,J002,120,120,1,0,Y,고려택배,X,0.027
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-55,1011369,뉴타운약국,서울,"서울 강북구 삼양로27길 43, 2층 201호(미아동,위브테라스파크)",강북구,127.0188476,37.61855059,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,포천-5,1011655,동한당약국,경기,경기 포천시 신읍동 193-1,포천시,127.2043982,37.89833146,5000004,까스활명수큐액 75ML(50),K097,120,6000,50,0,Y,고려택배,X,1.35
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-280,1011953,국제약국,서울,서울 동대문구 답십리로 248 (장안동) 1층,동대문,127.0677562,37.57247832,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-35,1012644,회룡프라자약국,경기,경기 의정부시 호원동 426 회룡프라자 108,의정부,127.0478528,37.72537983,5001796,부채표가을생강쌍화 100ml,K035,100,300,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,동두천-4,1012806,청주중앙약국,경기,경기 동두천시 중앙동 606,동두천,127.0542612,37.90670396,5000004,까스활명수큐액 75ML(50),K097,120,720,6,0,Y,고려택배,X,0.162
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,동두천-4,1012806,청주중앙약국,경기,경기 동두천시 중앙동 606,동두천,127.0542612,37.90670396,5000012,부채표쌍화탕 100ML,K042,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-288,1013859,신도약국,서울,서울 동대문구 제기동 1212번지(한신아파트상가),동대문,127.0391292,37.588915,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-69,1014107,에버그린약국,서울,서울 강북구 번동 460-17 1층 101호,강북구,127.0303015,37.63793773,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,서울-70,1014385,옵티마네오프라자약국,서울,서울 강북구 번동 418-3 네오프라자 102,강북구,127.0270128,37.63866563,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-9,1014417,내각리연세약국,경기,경기 남양주시 진접읍 내각리 318-10,남양주,127.1651998,37.70462471,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-9,1014417,내각리연세약국,경기,경기 남양주시 진접읍 내각리 318-10,남양주,127.1651998,37.70462471,5000070,비타천플러스 100ML,K080,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-28,1014419,사랑약국,경기,경기 남양주시 와부읍 덕소리 476-3 일신프라자 101,남양주,127.2132672,37.58612889,5000004,까스활명수큐액 75ML(50),K096,120,1200,10,0,Y,고려택배,X,0.27
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-15,1014920,바로약국,경기,경기 의정부시 호원동 326-6 화성프라자 106,의정부,127.0432625,37.72792836,5000004,까스활명수큐액 75ML(50),K096,120,360,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-42,1021050,정성약국,경기,경기 남양주시 와부읍 덕소리 144 1층5호,남양주,127.2182355,37.58812483,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,300,3,0,Y,고려택배,X,0.081
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,의정부-27,1021166,을지우림약국,경기,경기 의정부시 동일로711번길 21 (금오동),의정부,127.0508641,37.74967089,5002036,부채표 쌍화골드(도라지) 100mL,K010,100,200,2,0,Y,고려택배,X,0.054
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,남양주-4,1022456,건강약국,경기,경기 남양주시 화동읍 묵현리 290-1,남양주,127.2580035,37.64296989,5000004,까스활명수큐액 75ML(50),K096,120,720,6,0,Y,고려택배,X,0.162
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양평-7,1023249,옥천믿음약국,경기,경기 양평군 옥천면 북부길9번길 13,양평군,127.4602361,37.52096427,5000004,까스활명수큐액 75ML(50),K096,120,600,5,0,Y,고려택배,X,0.135
MAX,2021-01-05,2021-01-05,21.1.5,2021.1.5,1월1주,1,화,1월,TC,양평-7,1023249,옥천믿음약국,경기,경기 양평군 옥천면 북부길9번길 13,양평군,127.4602361,37.52096427,5000012,부채표쌍화탕 100ML,K042,100,500,5,0,Y,고려택배,X,0.135
